Source,Target,Type,Id,Label,timeset,Weight
150199001742246,170105579742432,Directed,461,,,1
150199001742246,682465328448639,Directed,462,,,1
150199001742246,327980996637,Directed,463,,,1
150199001742246,358311294220977,Directed,464,,,1
150199001742246,61213649618,Directed,465,,,1
271219613046710,299829183512692,Directed,466,,,1
271219613046710,227394160658447,Directed,467,,,1
271219613046710,241082692579826,Directed,468,,,1
135469696620079,550679678402836,Directed,469,,,1
135469696620079,54474067707,Directed,470,,,1
135469696620079,195355663819097,Directed,471,,,1
135469696620079,275267509217168,Directed,472,,,1
135469696620079,262069133929871,Directed,473,,,1
135469696620079,368888749884973,Directed,474,,,1
8062627951,1288896044537257,Directed,475,,,1
111379592209133,556637821112309,Directed,476,,,1
111379592209133,205435652857241,Directed,477,,,1
111379592209133,597468376939248,Directed,478,,,1
111379592209133,593422864061391,Directed,479,,,1
111379592209133,115639785263186,Directed,480,,,1
111379592209133,119100711441041,Directed,481,,,1
111379592209133,362385747150972,Directed,482,,,1
111379592209133,203321339799481,Directed,483,,,1
111379592209133,117772974904995,Directed,484,,,1
111379592209133,211781132275984,Directed,485,,,1
111379592209133,335648169878653,Directed,486,,,1
111379592209133,111243854840,Directed,487,,,1
111379592209133,256136887819773,Directed,488,,,1
111379592209133,104074276417588,Directed,489,,,1
111379592209133,164338080265686,Directed,490,,,1
111379592209133,446392408717892,Directed,491,,,1
111379592209133,152636271463434,Directed,492,,,1
111379592209133,117817488304031,Directed,493,,,1
111379592209133,161923273818234,Directed,494,,,1
111379592209133,149929955049607,Directed,495,,,1
111379592209133,155211851294770,Directed,496,,,1
111379592209133,196289123762575,Directed,497,,,1
111379592209133,145408052616,Directed,498,,,1
111379592209133,104919559665930,Directed,499,,,1
56858613945,158432360882965,Directed,500,,,1
56858613945,251778141543575,Directed,501,,,1
56858613945,137114386394862,Directed,502,,,1
56858613945,189437107789209,Directed,503,,,1
56858613945,169603249736580,Directed,504,,,1
430071167048306,1425435727676160,Directed,505,,,1
430071167048306,271219613046710,Directed,506,,,1
430071167048306,125532407506768,Directed,507,,,1
430071167048306,472839926115161,Directed,508,,,1
430071167048306,141702156008963,Directed,509,,,1
430071167048306,201940799912118,Directed,510,,,1
430071167048306,183928924981340,Directed,511,,,1
430071167048306,203623619657294,Directed,512,,,1
177696855646576,136471960390316,Directed,513,,,1
177696855646576,1415232192025832,Directed,514,,,1
177696855646576,299829183512692,Directed,515,,,1
177696855646576,16250043914,Directed,516,,,1
177696855646576,61213649618,Directed,517,,,1
177696855646576,389725237706836,Directed,518,,,1
177696855646576,169575423053814,Directed,519,,,1
177696855646576,138941599479129,Directed,520,,,1
177696855646576,126147734142433,Directed,521,,,1
177696855646576,358311294220977,Directed,522,,,1
177696855646576,111573325555968,Directed,523,,,1
177696855646576,111379592209133,Directed,524,,,1
177696855646576,196289123762575,Directed,525,,,1
177696855646576,273478789374221,Directed,526,,,1
177696855646576,112951982052734,Directed,527,,,1
177696855646576,39047119344,Directed,528,,,1
177696855646576,227394160658447,Directed,529,,,1
177696855646576,289527377743802,Directed,530,,,1
177696855646576,272283559499029,Directed,531,,,1
177696855646576,7419689078,Directed,532,,,1
177696855646576,9736967187,Directed,533,,,1
177696855646576,124879530876340,Directed,534,,,1
177696855646576,156574534376706,Directed,535,,,1
177696855646576,179589055445286,Directed,536,,,1
177696855646576,226343381139,Directed,537,,,1
177696855646576,159925620701899,Directed,538,,,1
177696855646576,188800427797025,Directed,539,,,1
177696855646576,65139664911,Directed,540,,,1
177696855646576,194492187254045,Directed,541,,,1
177696855646576,56981611788,Directed,542,,,1
177696855646576,29752126120,Directed,543,,,1
177696855646576,113130975367284,Directed,544,,,1
177696855646576,373210004844,Directed,545,,,1
177696855646576,147227108639850,Directed,546,,,1
177696855646576,111984932161053,Directed,547,,,1
177696855646576,1613395598897719,Directed,548,,,1
177696855646576,303703763223,Directed,549,,,1
177696855646576,220626401296240,Directed,550,,,1
177696855646576,224923240854085,Directed,551,,,1
177696855646576,198987336800781,Directed,552,,,1
177696855646576,116089504822,Directed,553,,,1
177696855646576,19694662824,Directed,554,,,1
177696855646576,10606591490,Directed,555,,,1
177696855646576,114152953746,Directed,556,,,1
177696855646576,59133047624,Directed,557,,,1
177696855646576,5942134076,Directed,558,,,1
177696855646576,111658075531636,Directed,559,,,1
177696855646576,89613772643,Directed,560,,,1
177696855646576,262588213843476,Directed,561,,,1
177696855646576,8062627951,Directed,562,,,1
177696855646576,98796418643,Directed,563,,,1
177696855646576,7568536355,Directed,564,,,1
177696855646576,5718758966,Directed,565,,,1
177696855646576,267995220856,Directed,566,,,1
177696855646576,18807449704,Directed,567,,,1
177696855646576,322394689106,Directed,568,,,1
177696855646576,110557435632451,Directed,569,,,1
177696855646576,125532407506768,Directed,570,,,1
177696855646576,74100576336,Directed,571,,,1
100626453426434,177696855646576,Directed,572,,,1
100626453426434,61213649618,Directed,573,,,1
1402363676667364,230953293585950,Directed,574,,,1
1402363676667364,131177270296966,Directed,575,,,1
1402363676667364,325249527609822,Directed,576,,,1
1402363676667364,201614796538814,Directed,577,,,1
1402363676667364,268245656673383,Directed,578,,,1
1402363676667364,511521995552064,Directed,579,,,1
1402363676667364,147221201996,Directed,580,,,1
1402363676667364,165350096890834,Directed,581,,,1
1402363676667364,153757611500819,Directed,582,,,1
1402363676667364,442322272494527,Directed,583,,,1
1402363676667364,489890744378560,Directed,584,,,1
1402363676667364,458752260888496,Directed,585,,,1
1402363676667364,221514014579997,Directed,586,,,1
1402363676667364,464138890323687,Directed,587,,,1
1402363676667364,222566344505591,Directed,588,,,1
1402363676667364,164265560271173,Directed,589,,,1
1402363676667364,180131115430266,Directed,590,,,1
1402363676667364,1038579942859070,Directed,591,,,1
1402363676667364,119282484816448,Directed,592,,,1
1402363676667364,221525451299020,Directed,593,,,1
1402363676667364,273668932655780,Directed,594,,,1
1402363676667364,169675453187795,Directed,595,,,1
1402363676667364,148872151917722,Directed,596,,,1
1402363676667364,389008307863504,Directed,597,,,1
1402363676667364,423479534386574,Directed,598,,,1
1402363676667364,219861244728011,Directed,599,,,1
1402363676667364,224152037782609,Directed,600,,,1
1402363676667364,515603595164906,Directed,601,,,1
1402363676667364,1518391898380620,Directed,602,,,1
1402363676667364,394848954039241,Directed,603,,,1
1402363676667364,155713421294105,Directed,604,,,1
1402363676667364,745648855490190,Directed,605,,,1
1402363676667364,148508808505463,Directed,606,,,1
1402363676667364,1512642968984509,Directed,607,,,1
1402363676667364,159360654127270,Directed,608,,,1
1402363676667364,1392098214357160,Directed,609,,,1
1402363676667364,732421666811821,Directed,610,,,1
1402363676667364,144040262309565,Directed,611,,,1
1402363676667364,462201620492545,Directed,612,,,1
1402363676667364,698331270195911,Directed,613,,,1
1402363676667364,151948788159562,Directed,614,,,1
1402363676667364,189386589649,Directed,615,,,1
1402363676667364,265785053454508,Directed,616,,,1
627818290603593,125350624741650,Directed,617,,,1
627818290603593,951857384872956,Directed,618,,,1
627818290603593,120308204657506,Directed,619,,,1
627818290603593,412131285550784,Directed,620,,,1
627818290603593,273234012851013,Directed,621,,,1
627818290603593,1474388202891663,Directed,622,,,1
627818290603593,1647325958880233,Directed,623,,,1
627818290603593,586973151398323,Directed,624,,,1
627818290603593,603275593076667,Directed,625,,,1
627818290603593,443082139036269,Directed,626,,,1
627818290603593,842772532505135,Directed,627,,,1
627818290603593,507506106048068,Directed,628,,,1
627818290603593,154385481320224,Directed,629,,,1
627818290603593,927481797303958,Directed,630,,,1
627818290603593,1397265987189370,Directed,631,,,1
627818290603593,360932597326703,Directed,632,,,1
627818290603593,62398583826,Directed,633,,,1
